addExisting,HASH_SET,1000,10767.22
addExisting,HASH_SET,10000,8062.615
addExisting,TREE_SET,1000,5895.324
addExisting,TREE_SET,10000,3965.032
addExisting,ARRAY_LIST,1000,18745.429
addExisting,ARRAY_LIST,10000,8890.765
addExisting,LINKED_LIST,1000,14463.567
addExisting,LINKED_LIST,10000,5593.532
addExisting,CONCURRENT_HASH_MAP,1000,7249.184
addExisting,CONCURRENT_HASH_MAP,10000,5673.258
addExisting,ECLIPSE_LONG_ARRAY_LIST,1000,30202.722
addExisting,ECLIPSE_LONG_ARRAY_LIST,10000,26344.053
addExisting,ECLIPSE_LONG_HASH_SET,1000,10297.881
addExisting,ECLIPSE_LONG_HASH_SET,10000,10449.149
addExisting,KOLOBOKE_LONG_HASH_SET,1000,16818.893
addExisting,KOLOBOKE_LONG_HASH_SET,10000,14307.912
addExisting,KOLOBOKE_LONG_BOOL_MAP,1000,11656.406
addExisting,KOLOBOKE_LONG_BOOL_MAP,10000,9295.463
addExisting,TROVE_LONG_HASH_SET,1000,19621.336
addExisting,TROVE_LONG_HASH_SET,10000,21677.891
addExisting,TROVE_LONG_ARRAY_LIST,1000,27157.329
addExisting,TROVE_LONG_ARRAY_LIST,10000,17617.494
addExisting,F_U_LONG_ARRAY_LIST,1000,26219.181
addExisting,F_U_LONG_ARRAY_LIST,10000,17603.89
addExisting,F_U_LONG_HASH_SET,1000,19543.466
addExisting,F_U_LONG_HASH_SET,10000,13746.582
addNew,HASH_SET,1000,12236.545
addNew,HASH_SET,10000,11251.471
addNew,TREE_SET,1000,4708.493
addNew,TREE_SET,10000,3739.826
addNew,ARRAY_LIST,1000,14950.777
addNew,ARRAY_LIST,10000,7490.165
addNew,LINKED_LIST,1000,16833.662
addNew,LINKED_LIST,10000,14866.701
addNew,CONCURRENT_HASH_MAP,1000,8727.587
addNew,CONCURRENT_HASH_MAP,10000,8323.219
addNew,ECLIPSE_LONG_ARRAY_LIST,1000,35455.097
addNew,ECLIPSE_LONG_ARRAY_LIST,10000,34867.246
addNew,ECLIPSE_LONG_HASH_SET,1000,10413.327
addNew,ECLIPSE_LONG_HASH_SET,10000,8861.532
addNew,KOLOBOKE_LONG_HASH_SET,1000,15678.676
addNew,KOLOBOKE_LONG_HASH_SET,10000,13201.943
addNew,KOLOBOKE_LONG_BOOL_MAP,1000,10716.776
addNew,KOLOBOKE_LONG_BOOL_MAP,10000,8118.966
addNew,TROVE_LONG_HASH_SET,1000,16270.969
addNew,TROVE_LONG_HASH_SET,10000,18589.455
addNew,TROVE_LONG_ARRAY_LIST,1000,26918.679
addNew,TROVE_LONG_ARRAY_LIST,10000,20261.012
addNew,F_U_LONG_ARRAY_LIST,1000,24953.939
addNew,F_U_LONG_ARRAY_LIST,10000,24946.617
addNew,F_U_LONG_HASH_SET,1000,17635.028
addNew,F_U_LONG_HASH_SET,10000,15593.024
containsExisting,HASH_SET,1000,15523.505
containsExisting,HASH_SET,10000,10140.559
containsExisting,TREE_SET,1000,5993.487
containsExisting,TREE_SET,10000,4476.066
containsExisting,ARRAY_LIST,1000,144.832
containsExisting,ARRAY_LIST,10000,16.979
containsExisting,LINKED_LIST,1000,173.197
containsExisting,LINKED_LIST,10000,15.598
containsExisting,CONCURRENT_HASH_MAP,1000,11447.939
containsExisting,CONCURRENT_HASH_MAP,10000,11237.741
containsExisting,ECLIPSE_LONG_ARRAY_LIST,1000,883.225
containsExisting,ECLIPSE_LONG_ARRAY_LIST,10000,107.824
containsExisting,ECLIPSE_LONG_HASH_SET,1000,14791.924
containsExisting,ECLIPSE_LONG_HASH_SET,10000,15914.385
containsExisting,KOLOBOKE_LONG_HASH_SET,1000,16646.505
containsExisting,KOLOBOKE_LONG_HASH_SET,10000,15136.098
containsExisting,KOLOBOKE_LONG_BOOL_MAP,1000,13373.199
containsExisting,KOLOBOKE_LONG_BOOL_MAP,10000,11924.816
containsExisting,TROVE_LONG_HASH_SET,1000,24325.655
containsExisting,TROVE_LONG_HASH_SET,10000,21638.481
containsExisting,TROVE_LONG_ARRAY_LIST,1000,479.496
containsExisting,TROVE_LONG_ARRAY_LIST,10000,48.314
containsExisting,F_U_LONG_ARRAY_LIST,1000,508.178
containsExisting,F_U_LONG_ARRAY_LIST,10000,56.117
containsExisting,F_U_LONG_HASH_SET,1000,18515.361
containsExisting,F_U_LONG_HASH_SET,10000,16263.68
containsNew,HASH_SET,1000,18282.167
containsNew,HASH_SET,10000,18225.381
containsNew,TREE_SET,1000,5338.345
containsNew,TREE_SET,10000,4168.368
containsNew,ARRAY_LIST,1000,134.737
containsNew,ARRAY_LIST,10000,13.54
containsNew,LINKED_LIST,1000,138.034
containsNew,LINKED_LIST,10000,13.355
containsNew,CONCURRENT_HASH_MAP,1000,17538.302
containsNew,CONCURRENT_HASH_MAP,10000,17425.071
containsNew,ECLIPSE_LONG_ARRAY_LIST,1000,804.414
containsNew,ECLIPSE_LONG_ARRAY_LIST,10000,83.757
containsNew,ECLIPSE_LONG_HASH_SET,1000,13289.715
containsNew,ECLIPSE_LONG_HASH_SET,10000,14870.482
containsNew,KOLOBOKE_LONG_HASH_SET,1000,15825.854
containsNew,KOLOBOKE_LONG_HASH_SET,10000,14337.407
containsNew,KOLOBOKE_LONG_BOOL_MAP,1000,12577.046
containsNew,KOLOBOKE_LONG_BOOL_MAP,10000,11222.582
containsNew,TROVE_LONG_HASH_SET,1000,25196.798
containsNew,TROVE_LONG_HASH_SET,10000,24819.451
containsNew,TROVE_LONG_ARRAY_LIST,1000,388.879
containsNew,TROVE_LONG_ARRAY_LIST,10000,39.689
containsNew,F_U_LONG_ARRAY_LIST,1000,421.978
containsNew,F_U_LONG_ARRAY_LIST,10000,43.088
containsNew,F_U_LONG_HASH_SET,1000,18567.686
containsNew,F_U_LONG_HASH_SET,10000,16112.568
removeExisting,HASH_SET,1000,11871.519
removeExisting,HASH_SET,10000,6637.396
removeExisting,TREE_SET,1000,3520.667
removeExisting,TREE_SET,10000,1858.576
removeExisting,ARRAY_LIST,1000,126.583
removeExisting,ARRAY_LIST,10000,10.103
removeExisting,LINKED_LIST,1000,110.562
removeExisting,LINKED_LIST,10000,8.131
removeExisting,CONCURRENT_HASH_MAP,1000,8796.932
removeExisting,CONCURRENT_HASH_MAP,10000,4659.542
removeExisting,ECLIPSE_LONG_ARRAY_LIST,1000,700.536
removeExisting,ECLIPSE_LONG_ARRAY_LIST,10000,67.57
removeExisting,ECLIPSE_LONG_HASH_SET,1000,14946.272
removeExisting,ECLIPSE_LONG_HASH_SET,10000,12439.693
removeExisting,KOLOBOKE_LONG_HASH_SET,1000,8890.08
removeExisting,KOLOBOKE_LONG_HASH_SET,10000,6025.586
removeExisting,KOLOBOKE_LONG_BOOL_MAP,1000,8279.011
removeExisting,KOLOBOKE_LONG_BOOL_MAP,10000,5330.68
removeExisting,TROVE_LONG_HASH_SET,1000,9497.617
removeExisting,TROVE_LONG_HASH_SET,10000,9197.853
removeExisting,TROVE_LONG_ARRAY_LIST,1000,391.393
removeExisting,TROVE_LONG_ARRAY_LIST,10000,38.609
removeExisting,F_U_LONG_ARRAY_LIST,1000,391.09
removeExisting,F_U_LONG_ARRAY_LIST,10000,37.73
removeExisting,F_U_LONG_HASH_SET,1000,9233.559
removeExisting,F_U_LONG_HASH_SET,10000,6058.836
removeNew,HASH_SET,1000,18660.589
removeNew,HASH_SET,10000,19086.446
removeNew,TREE_SET,1000,5407.98
removeNew,TREE_SET,10000,3949.11
removeNew,ARRAY_LIST,1000,121.323
removeNew,ARRAY_LIST,10000,12.674
removeNew,LINKED_LIST,1000,136.692
removeNew,LINKED_LIST,10000,12.696
removeNew,CONCURRENT_HASH_MAP,1000,14460.472
removeNew,CONCURRENT_HASH_MAP,10000,13631.071
removeNew,ECLIPSE_LONG_ARRAY_LIST,1000,780.178
removeNew,ECLIPSE_LONG_ARRAY_LIST,10000,82.567
removeNew,ECLIPSE_LONG_HASH_SET,1000,13072.75
removeNew,ECLIPSE_LONG_HASH_SET,10000,15629.976
removeNew,KOLOBOKE_LONG_HASH_SET,1000,12741.854
removeNew,KOLOBOKE_LONG_HASH_SET,10000,10885.314
removeNew,KOLOBOKE_LONG_BOOL_MAP,1000,12216.782
removeNew,KOLOBOKE_LONG_BOOL_MAP,10000,11651.158
removeNew,TROVE_LONG_HASH_SET,1000,26796.14
removeNew,TROVE_LONG_HASH_SET,10000,28378.486
removeNew,TROVE_LONG_ARRAY_LIST,1000,409.113
removeNew,TROVE_LONG_ARRAY_LIST,10000,41.871
removeNew,F_U_LONG_ARRAY_LIST,1000,406.306
removeNew,F_U_LONG_ARRAY_LIST,10000,42.079
removeNew,F_U_LONG_HASH_SET,1000,18942.299
removeNew,F_U_LONG_HASH_SET,10000,15572.176
